DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-05-02 09:46:48 | 4         | 1        | 4           | 00:08:00    | 00:09:26    |
2023-05-02 09:47:33 | 5         | 1        | 4           | 00:08:00    | 00:08:35    |
2023-05-02 10:06:00 | 0         | 1        | 1           | 00:05:00    | 00:00:00    |
2023-05-02 10:06:56 | 2         | 1        | 1           | 00:05:00    | 00:00:00    |
2023-05-02 10:07:56 | 4         | 1        | 1           | 00:05:00    | 00:00:00    |
2023-05-02 10:08:32 | 0         | 1        | 2           | 00:05:00    | 00:02:33.8709678    |
2023-05-02 10:09:23 | 1         | 1        | 1           | 00:05:00    | 00:00:00    |
2023-05-02 10:09:59 | 2         | 1        | 2           | 00:05:00    | 00:03:07.4833358    |
2023-05-02 10:12:32 | 3         | 1        | 1           | 00:05:00    | 00:00:00    |
2023-05-02 10:13:07 | 0         | 1        | 4           | 00:05:00    | 00:07:09.4045220    |
2023-05-02 10:14:03 | 2         | 1        | 4           | 00:05:00    | 00:07:10.9144013    |
2023-05-02 10:14:58 | 3         | 1        | 2           | 00:05:00    | 00:02:31.0885774    |
2023-05-02 10:16:00 | 4         | 1        | 4           | 00:05:00    | 00:08:10.4501906    |
2023-05-02 10:16:58 | 1         | 1        | 4           | 00:05:00    | 00:07:38.1968992    |
2023-05-02 10:18:10 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 10:18:34 | 3         | 1        | 4           | 00:05:00    | 00:06:07.0146157    |
2023-05-02 10:19:50 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 10:20:27 | 0         | 1        | 2           | 00:08:00    | 00:02:18.6100214    |
2023-05-02 10:21:21 | 4         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 10:21:55 | 2         | 1        | 2           | 00:08:00    | 00:02:08.9970975    |
2023-05-02 10:22:36 | 0         | 1        | 3           | 00:08:00    | 00:04:27.7958043    |
2023-05-02 10:23:15 | 4         | 1        | 2           | 00:08:00    | 00:01:59.5113092    |
2023-05-02 10:24:12 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 10:25:05 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 10:25:48 | 2         | 1        | 3           | 00:08:00    | 00:06:01.7584200    |
2023-05-02 10:26:48 | 5         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 10:27:24 | 0         | 1        | 4           | 00:08:00    | 00:09:15.3894793    |
2023-05-02 10:28:18 | 1         | 1        | 2           | 00:08:00    | 00:04:09.2969060    |
2023-05-02 10:28:49 | 1         | 1        | 4           | 00:08:00    | 00:04:40.7171561    |
2023-05-02 10:29:43 | 3         | 1        | 2           | 00:08:00    | 00:04:43.1352988    |
2023-05-02 10:30:19 | 5         | 1        | 2           | 00:08:00    | 00:03:38.2843384    |
2023-05-02 10:31:11 | 3         | 1        | 3           | 00:08:00    | 00:06:10.2092922    |
2023-05-02 10:31:44 | 2         | 1        | 4           | 00:08:00    | 00:11:57.8812998    |
2023-05-02 10:32:48 | 4         | 1        | 4           | 00:08:00    | 00:11:33.2471206    |
2023-05-02 10:33:35 | 3         | 1        | 4           | 00:08:00    | 00:08:35.0483931    |
2023-05-02 10:34:38 | 5         | 1        | 4           | 00:08:00    | 00:07:57.0329112    |
